,preco,vendido,idade_do_modelo,km_por_ano
3462,49181.36,1,13,11558.27988
3463,93591.52,0,19,21022.80842
3464,38977.43,1,20,24692.10362
3465,78344.77,0,18,21346.28576
3466,77562.5,0,6,26911.38348
3467,86862.34,0,10,17121.76826
3468,93846.02,0,12,13381.6621
3469,96848.34,0,17,15367.58766
3470,104746.72,0,12,21072.69796
3471,54946.05,1,18,16511.8284
3472,77925.66,0,4,26198.44586
3473,113836.67,1,15,18671.56268
3474,67358.82,0,14,63684.80248
3475,39071.2,1,20,28021.82808
3476,103464.23,1,19,34254.8019
3477,71583.43,1,20,29359.18962
3478,76787.48,1,14,14886.395
3479,26190.09,1,18,23673.3914
3480,71986.4,0,20,25596.5527
3481,67404.3,1,13,10933.85596
3482,44497.2,0,5,21167.64902
3483,39458.06,1,7,20506.21028
3484,109521.82,1,6,21281.91216
3485,35715.31,1,15,12264.78014
3486,38010.76,1,20,20456.32074
3487,39474.87,1,19,11791.63418
3488,104775.95,1,13,15002.26748
3489,87168.13,0,20,27469.82446
3490,89438.16,0,11,31206.71194
3491,30352.21,1,9,29875.78776
3492,50310.29,1,20,19942.94128
3493,43200.09,1,18,20364.58836
3494,68844.3,0,20,16888.41396
3495,104431.02,0,4,9715.58558
3496,40928.83,0,20,15745.78256
3497,84989.65,0,8,24695.3223
3498,21918.53,1,19,18280.49306
3499,43983.35,1,18,17911.9542
3500,115665.5,1,16,27339.46792
3501,60983.14,1,8,15470.58542
3502,91304.2,0,15,15417.4772
3503,82374.19,1,18,9388.88956
3504,52292.46,1,12,23786.0452
3505,100969.8,1,13,14229.78428
3506,69676.74,1,14,22569.38416
3507,58396.27,1,14,15897.060519999999
3508,84378.37,0,2,17868.50202
3509,93920.71,0,12,13872.5108
3510,16583.49,1,17,14937.89388
3511,73142.59,0,15,25677.0197
3512,90382.75,0,14,17680.20924
3513,58598.82,1,11,9361.53078
3514,70873.27,0,20,30680.45776
3515,56619.03,1,16,22157.39312
3516,96696.35,0,9,20519.085
3517,33517.16,1,19,14859.03622
3518,43814.57,1,17,19487.49806
3519,37598.99,1,14,12239.0307
3520,73839.72,0,20,27757.89632
3521,85767.98,0,19,27363.60802
3522,53874.94,1,12,16226.97522
3523,74630.55,1,7,17683.42792
3524,26311.97,1,20,20377.46308
3525,50214.56,1,19,24186.77086
3526,86062.39,1,13,23784.43586
3527,83534.25,0,16,18531.5501
3528,65531.43,0,16,15613.81668
3529,16201.88,1,12,20184.34228
3530,62130.49,0,19,32693.7421
3531,45334.86,1,19,30772.19014
3532,73696.53,0,8,44144.1962
3533,92941.0,0,19,28617.28388
3534,104863.39,1,17,16148.11756
3535,25562.64,1,20,19667.74414
3536,55921.38,0,9,21409.05002
3537,35466.34,1,18,39097.30596
3538,60833.24,1,18,22067.27008
3539,83343.08,0,19,33780.0466
3540,26304.2,1,19,33419.55444
3541,51004.62,1,20,54764.23086
3542,69256.14,0,15,22031.8646
3543,87322.97,0,5,17693.08396
3544,75795.41,1,10,20755.65798
3545,31338.13,1,19,16709.77722
3546,45070.48,1,13,23599.36176
3547,34127.99,1,13,14591.88578
3548,82544.66,0,13,33376.10226
3549,89662.0,0,7,28301.85324
3550,67795.07,0,14,23003.90596
3551,39657.01,1,7,33310.11932
3552,52993.15,1,9,24521.51358
3553,75050.15,0,17,13380.05276
3554,63944.49,0,8,17137.86166
3555,92076.75,0,5,37331.85998
3556,55399.68,1,13,13025.99796
3557,96801.65,1,4,11740.1353
3558,90072.14,0,10,39031.32302
3559,75572.42,0,9,18098.63764
3560,67205.38,0,14,36552.93942
3561,81930.17,0,6,42781.08522
3562,45845.16,1,16,21592.51478
3563,44797.14,1,18,9622.24386
3564,50769.85,1,12,24325.1741
3565,31678.58,1,17,55507.74594
3566,111352.17,1,16,25335.83962
3567,70240.03,0,8,13827.44928
3568,107445.18,1,16,18338.4293
3569,39647.42,1,18,21745.40208
3570,95378.14,1,20,20617.25474
3571,27506.81,1,16,37112.98974
3572,75795.02,0,19,25477.46154
3573,50676.98,1,18,14654.65004
3574,45932.03,1,20,20424.13394
3575,66737.28,1,5,11133.41412
3576,80828.12,0,14,33170.10674
3577,63315.59,1,10,18978.94662
3578,73010.96,0,15,22794.69176
3579,41259.5,1,15,34097.08658
3580,44950.8,1,15,32132.08244
3581,28788.94,1,11,36290.617
3582,87613.9,0,13,10827.63952
3583,78266.52,0,11,32790.3025
3584,25317.55,1,18,19633.948
3585,71793.32,0,13,25614.25544
3586,96349.8,0,15,14785.00658
3587,57886.45,0,18,31919.64956
3588,61000.43,0,15,27996.07864
3589,90338.24,1,16,13505.58128
3590,97408.72,0,7,39607.466739999996
3591,108889.07,1,6,30009.362979999998
3592,46449.07,1,17,15184.1229
3593,108851.98,1,8,26518.70452
3594,83802.21,0,11,17242.46876
3595,18711.16,1,14,24959.25406
3596,73871.02,0,19,11202.61574
3597,47449.88,1,15,21178.9144
3598,32704.61,1,20,12926.21888
3599,63960.8,0,9,17348.6852
3600,91697.81,0,20,12943.92162
3601,47970.76,0,15,27733.75622
3602,81489.91,0,20,12219.71862
3603,105051.41,0,20,17796.08172
3604,52307.83,1,6,24368.62628
3605,42882.48,1,11,18319.11722
3606,67450.41,0,7,26752.05882
3607,97545.49,0,3,35978.40504
3608,98664.76,1,15,21689.07518
3609,61705.34,1,12,28358.18014
3610,87101.79,0,9,36256.82086
3611,83709.84,1,15,16268.81806
3612,46788.77,1,14,23914.7924
3613,109800.85,0,9,15240.4498
3614,105296.36,0,20,27122.20702
3615,104733.71,0,4,17747.80152
3616,52946.42,1,8,14933.06586
3617,75846.29,0,12,21035.68314
3618,55925.54,1,12,15436.789279999999
3619,58520.62,0,14,12910.12548
3620,33816.14,1,18,23124.60646
3621,27644.66,1,15,17376.04398
3622,104333.28,1,20,34612.07538
3623,45378.16,1,19,14361.75016
3624,67512.24,1,13,21188.57044
3625,39023.13,1,18,23153.57458
3626,82188.94,1,12,18354.5227
3627,102350.45,0,9,21162.821
3628,105902.37,1,20,37935.36248
3629,110872.7,1,9,37074.36558
3630,66520.01,0,13,38064.10968
3631,42560.09,1,13,21444.4555
3632,60511.93,0,12,20263.19994
3633,58351.79,1,20,20895.67056
3634,110594.55,0,7,10562.09842
3635,60354.71,0,19,16012.932999999999
3636,81969.77,1,18,20631.7388
3637,35927.74,1,11,30984.62302
3638,54770.74,1,4,17673.77188
3639,72009.58,0,20,23787.65454
3640,89783.82,0,10,29677.83894
3641,49302.1,1,10,24816.0228
3642,23188.29,1,14,24072.50772
3643,51360.97,1,9,16226.97522
3644,46402.31,0,15,35350.76244
3645,81291.88,1,16,17322.93576
3646,91191.2,0,12,29029.27492
3647,109982.47,1,13,10594.28522
3648,43070.85,1,18,13252.9149
3649,59942.45,1,3,19534.16892
3650,26653.26,1,16,22823.65988
3651,49261.68,0,11,21624.70158
3652,78304.61,1,9,19215.5196
3653,102147.52,1,11,23713.6249
3654,55250.27,1,11,15744.17322
3655,39405.26,1,18,29526.56098
3656,69351.42,0,15,26369.0359
3657,40407.53,1,12,18520.28472
3658,85187.91,1,16,18085.76292
3659,85266.31,0,12,13050.13806
3660,68061.65,0,13,17152.34572
3661,37706.55,1,17,36237.50878
3662,60663.59,0,14,19885.00504
3663,91412.21,0,12,35745.05074
3664,48922.24,1,20,18383.49082
3665,41878.72,1,16,34018.22892
3666,30757.4,1,11,16452.28282
3667,36789.42,1,12,18735.93628
3668,34786.88,1,16,22118.76896
3669,38928.49,1,8,15449.664
3670,63123.87,0,18,29486.32748
3671,61409.61,1,20,16960.83426
3672,65437.31,0,19,19020.78946
3673,34984.6,1,19,16931.86614
3674,102569.6,1,11,26224.1953
3675,25269.07,1,17,40186.82914
3676,107394.82,0,9,17585.25818
3677,41131.05,1,19,22854.23734
3678,64581.66,0,8,16381.47186
3679,51447.38,1,19,20187.56096
3680,105295.28,1,11,34549.31112
3681,34779.05,1,20,16795.07224
3682,54973.97,1,4,30398.82326
3683,80306.81,0,19,48481.3675
3684,21336.35,1,19,29162.85014
3685,90651.4,0,11,13486.2692
3686,21187.74,1,19,25137.8908
3687,104689.08,1,18,11435.97004
3688,18059.63,1,19,14271.62712
3689,61493.01,1,14,16521.48444
3690,53405.9,1,10,18599.14238
3691,108162.47,0,11,25644.8329
3692,87744.68,0,15,15195.38828
3693,71668.79,0,11,34810.0242
3694,69845.25,0,13,31229.2427
3695,113116.45,0,8,12697.6926
3696,71531.74,0,11,20280.90268
3697,67002.34,1,10,13693.87406
3698,68887.32,0,13,31259.82016
3699,63164.6,0,17,19270.23716
3700,81532.78,0,3,22490.5265
3701,61751.69,0,19,30688.50446
3702,98845.63,0,20,24494.1548
3703,5599.53,1,19,46582.3463
3704,80920.39,0,19,10962.82408
3705,84848.22,0,4,23293.58716
3706,73042.71,0,15,38292.63596
3707,100692.18,0,10,11617.82546
3708,60652.47,1,12,16642.18494
3709,74010.73,0,20,15451.27334
3710,42675.48,1,14,25464.58682
3711,40441.82,1,15,16064.43188
3712,43924.97,1,17,29621.51204
3713,55655.16,1,12,20081.34452
3714,73065.52,0,12,20507.81962
3715,42547.11,1,18,10562.09842
3716,69244.28,1,13,39386.98716
3717,88516.67,0,17,35642.05298
3718,79492.83,1,16,18719.84288
3719,7655.58,1,20,12490.08774
3720,67853.48,0,12,17707.56802
3721,81337.35,1,16,8835.2766
3722,71487.82,0,17,18182.32332
3723,89474.87,0,17,22680.42862
3724,76513.37,0,19,36338.8972
3725,73782.03,0,10,41726.96752
3726,17614.08,1,19,25714.03452
3727,68907.5,0,11,30089.82998
3728,36650.93,1,15,30480.8996
3729,94403.93,1,17,10457.49132
3730,43694.96,1,11,23486.70796
3731,26429.45,1,18,19387.71898
3732,81618.38,0,14,16965.66228
3733,51317.64,1,19,18821.2313
3734,17026.76,1,15,25823.46964
3735,97094.47,0,19,30625.7402
3736,51758.45,1,16,12768.50356
3737,73500.37,0,11,28070.10828
3738,81938.06,0,12,13283.49236
3739,30069.76,1,12,40618.13226
3740,37473.25,1,6,19312.079999999998
3741,68988.54,1,17,20232.622479999998
3742,42853.7,1,8,24235.05106
3743,98947.73,0,8,19255.7531
3744,52800.12,1,20,20404.82186
3745,53709.03,0,16,10895.2318
3746,84611.62,0,17,20605.98936
3747,88495.54,0,20,15666.9249
3748,75066.34,0,15,27345.90528
3749,92849.14,1,9,17466.16702
3750,31590.71,1,12,19149.53666
3751,92955.85,0,15,28688.09484
3752,92987.77,0,19,22567.77482
3753,52873.77,1,13,25990.841
3754,34176.5,1,6,10838.9049
3755,24359.73,1,11,43407.11848
3756,82770.69,0,18,38125.2646
3757,43543.75,0,17,33229.65232
3758,49032.39,1,11,13555.47082
3759,41551.44,1,19,23366.00746
3760,70044.12,0,17,32754.89702
3761,82008.77,1,19,11469.76618
3762,18535.42,1,20,26731.1374
3763,63248.92,1,15,18166.22992
3764,100574.64,1,11,33247.35506
3765,67108.84,1,19,22281.3123
3766,64876.34,0,19,22216.9387
3767,54435.66,1,19,12351.6845
3768,86598.15,1,18,13532.94006
3769,85780.99,1,19,19146.31798
3770,99598.93,0,15,12514.22784
3771,70546.79,0,2,21066.2606
3772,91834.84,0,17,38896.13846
3773,101306.04,1,10,36129.683
3774,62276.05,0,18,38266.88652
3775,96464.53,1,11,15357.93162
3776,75020.13,0,11,25990.841
3777,97618.3,0,15,27983.20392
3778,42128.83,1,18,32634.19652
3779,33128.74,1,17,34737.6039
3780,13125.95,1,16,34365.84636
3781,99289.76,1,18,21959.4443
3782,107334.81,1,18,25887.84324
3783,86679.82,0,11,25076.73588
3784,101234.08,0,6,31979.19514
3785,26604.26,1,19,22786.64506
3786,51614.23,1,18,40914.25082
3787,112183.77,0,3,14072.06896
3788,64984.16,1,20,13296.36708
3789,80426.31,1,9,22319.93646
3790,85770.28,0,9,31716.87272
3791,89274.82,0,10,19812.58474
3792,94494.62,0,6,21038.90182
3793,88550.62,0,19,12923.0002
3794,62488.49,1,14,22844.5813
3795,41696.32,0,15,43101.34388
3796,30168.42,1,15,23259.79102
3797,27772.4,1,15,16210.88182
3798,42911.01,1,18,16486.07896
3799,70268.73,0,13,61191.93482
3800,43909.14,0,16,25240.88856
3801,71521.92,1,14,12596.30418
3802,77204.75,0,12,14971.69002
3803,88702.1,0,13,21014.76172
3804,96131.16,0,2,10595.89456
3805,34818.19,1,18,26428.58148
3806,78066.57,0,15,30945.99886
3807,10493.88,1,19,39617.12278
3808,52771.85,1,17,21700.34056
3809,33946.07,1,8,20016.97092
3810,88248.02,0,17,18818.01262
3811,76243.9,0,16,22550.072079999998
3812,90305.71,1,9,8468.34708
3813,85202.59,0,10,40460.41694
3814,69207.79,1,6,10005.26678
3815,94412.41,0,6,44887.71128
3816,107521.86,1,11,13468.56646
3817,58470.55,1,20,23702.359519999998
3818,46737.93,0,16,41313.36714
3819,85767.36,1,14,12420.88612
3820,48241.4,1,10,19931.6759
3821,84959.36,0,20,49015.66838
3822,108027.76,1,2,38471.2727
3823,54151.07,1,20,21013.15238
3824,50096.36,1,9,15198.60696
3825,36657.94,1,19,14165.410679999999
3826,64391.61,1,15,14683.61816
3827,65387.97,0,19,26811.6044
3828,29284.41,1,7,19382.89096
3829,108652.21,1,14,30754.487399999998
3830,66048.21,0,3,28396.8043
3831,72189.94,1,19,8721.01346
3832,47890.63,1,18,27381.31076
3833,35421.98,1,19,25055.81446
3834,64194.58,0,19,36749.2789
3835,85827.73,1,8,19295.9866
3836,101430.07,1,12,14255.53372
3837,52163.34,0,7,4715.3662
3838,53920.18,0,11,25411.4786
3839,33715.41,1,9,25617.47412
3840,98024.83,0,12,17260.1715
3841,85764.06,1,11,22249.1255
3842,46759.82,0,20,31546.28268
3843,20968.89,1,12,20264.80928
3844,83889.31,0,18,18689.26542
3845,31569.79,1,11,23687.87546
3846,84307.96,0,19,23514.06674
3847,92521.76,0,12,33213.55892
3848,59182.36,1,11,30165.46896
3849,98345.79,0,9,28432.20978
3850,35746.71,1,16,23435.20908
3851,43866.39,1,18,15816.59352
3852,58751.83,1,15,13225.55612
3853,53826.48,0,6,22723.8808
3854,86025.62,1,20,17269.82754
3855,31178.21,1,10,25527.35108
3856,47580.21,1,13,28214.94888
3857,78968.03,0,19,29547.4824
3858,61063.88,1,14,19299.20528
3859,33727.21,1,9,23610.62714
3860,23760.17,1,11,15847.17098
3861,30207.91,1,15,16608.3888
3862,70811.17,0,19,14970.08068
3863,99643.8,1,16,23266.22838
3864,63740.18,0,18,22785.03572
3865,34560.79,1,12,32920.65904
3866,74672.66,0,20,34803.586839999996
3867,41938.71,1,11,18488.09792
3868,53899.24,0,15,18999.86804
3869,57175.41,0,18,31695.9513
3870,83413.63,0,18,22871.94008
3871,85451.89,0,10,34864.74176
3872,71835.89,1,8,10637.7374
3873,42764.97,1,12,31296.83498
3874,49485.43,0,13,23726.49962
3875,46011.24,1,15,10703.72034
3876,69604.32,1,15,17187.7512
3877,77816.91,0,15,42863.16156
3878,105757.4,1,17,27402.23218
3879,16972.38,1,19,34567.01386
3880,19452.22,1,19,22796.3011
3881,90763.94,1,19,16186.74172
3882,98193.55,0,19,42361.04748
3883,34325.02,1,13,15423.91456
3884,81560.9,1,15,12955.187
3885,76962.87,1,13,15184.1229
3886,55402.57,1,9,8243.03948
3887,68906.0,1,16,12026.597819999999
3888,91953.36,0,10,24497.37348
3889,84725.42,0,19,33096.0771
3890,29498.84,1,19,24833.72554
3891,44435.04,1,9,30768.97146
3892,106077.77,1,16,14768.91318
3893,114355.81,1,3,25057.4238
3894,94594.73,1,15,13652.03122
3895,91150.36,0,15,22926.65764
3896,37918.26,1,19,24996.26888
3897,69652.15,0,16,27534.19806
3898,71802.74,1,14,17216.71932
3899,72315.29,0,6,14158.97332
3900,50822.65,0,18,24358.97024
3901,53260.4,1,8,29318.95612
3902,67845.45,0,10,29750.25924
3903,83509.09,0,13,16500.56302
3904,36266.35,1,16,18275.66504
3905,62400.23,0,5,12494.91576
3906,103179.47,1,9,22194.40794
3907,26950.9,1,17,30373.07382
3908,71772.42,0,17,16824.04036
3909,56975.28,1,20,38701.40832
3910,51399.34,1,17,15987.18356
3911,73005.08,1,16,15972.6995
3912,100246.12,1,14,25681.84772
3913,52011.09,1,4,15536.56836
3914,69891.3,0,17,33839.59218
3915,68004.62,1,15,17899.07948
3916,47469.53,0,4,27542.24476
3917,57131.5,1,18,28585.09708
3918,49704.69,1,17,24415.29714
3919,75424.53,0,14,34703.80776
3920,80828.82,0,17,27374.8734
3921,45981.21,1,18,28585.09708
3922,66736.13,0,16,13922.40034
3923,74734.07,0,10,34035.93166
3924,85977.51,0,10,40507.0878
3925,84134.44,0,17,28152.18462
3926,81966.6,0,8,32521.54272
3927,82256.34,0,5,23238.869599999998
3928,97534.23,0,20,30455.15016
3929,109761.62,0,9,21053.38588
3930,78297.71,1,11,22791.47308
3931,59894.63,1,16,27180.14326
3932,97418.95,0,13,22760.89562
3933,37621.53,1,9,12654.24042
3934,48567.11,1,16,12953.57766
3935,88327.67,0,7,17577.211479999998
3936,77377.86,1,9,9572.35432
3937,94104.69,0,18,23161.62128
3938,103641.73,1,13,26121.19754
3939,102160.37,0,11,28622.1119
3940,64032.72,0,16,10174.24748
3941,81980.62,1,1,10541.177
3942,55758.38,0,9,22640.19512
3943,66365.87,0,10,37108.16172
3944,11817.26,1,16,34212.95906
3945,90463.31,0,11,18150.13652
3946,57370.86,1,17,16732.30798
3947,31580.61,1,11,21273.86546
3948,34838.26,1,19,24756.47722
3949,80202.92,1,20,13413.848899999999
3950,91807.06,0,9,29391.37642
3951,28431.2,1,14,16270.4274
3952,64402.49,0,9,18264.39966
3953,75225.94,0,18,20583.458599999998
3954,82909.28,0,11,45193.48588
3955,58828.38,1,17,23338.64868
3956,102048.3,1,4,20110.31264
3957,50122.11,1,2,24373.4543
3958,37088.76,1,15,13338.20992
3959,30012.31,1,15,19822.24078
3960,114833.27,0,5,28165.05934
3961,53834.58,0,9,25784.84548
3962,84558.11,0,11,33250.57374
3963,50935.26,1,15,31557.54806
3964,41326.85,0,18,47974.4254
3965,50199.44,1,17,16825.649699999998
3966,60489.54,0,16,39290.42676
3967,108018.35,1,10,20923.02934
3968,99081.14,0,11,22142.909059999998
3969,38272.34,1,10,15665.31556
3970,30092.96,1,14,14485.66934
3971,52873.4,1,15,18549.25284
3972,81896.3,0,16,27397.40416
3973,55371.63,0,16,14704.53958
3974,33188.0,1,15,22033.47394
3975,55622.37,1,19,8413.62952
3976,75746.45,0,15,24363.79826
3977,69789.46,1,12,20332.40156
3978,56157.71,1,20,46867.19948
3979,73184.72,0,16,30262.02936
3980,105765.67,1,20,20580.23992
3981,84905.9,1,12,9153.92592
3982,38646.34,1,15,15985.57422
3983,83838.37,0,14,25594.94336
3984,26110.11,1,10,39158.46088
3985,86470.11,0,11,31343.50584
3986,76164.56,0,20,29082.383139999998
3987,74628.12,0,12,25173.29628
3988,105636.22,0,19,22833.31592
3989,61881.29,1,14,10196.77824
3990,46385.41,0,19,35531.00852
3991,53447.72,1,16,15316.08878
3992,57585.92,1,19,34901.75658
3993,87993.52,1,10,17302.01434
3994,34875.19,1,10,13655.2499
3995,56766.69,1,16,29743.82188
3996,52822.06,1,11,12256.73344
3997,110940.48,1,20,16133.6335
3998,87907.39,0,14,18472.00452
3999,99529.28,0,9,23010.34332
4000,32978.03,1,16,30076.95526
4001,93042.38,1,16,12604.35088
4002,74304.16,1,20,15185.73224
4003,59143.96,1,10,20192.38898
4004,70026.59,1,19,12325.93506
4005,58067.16,1,20,23905.13636
4006,74930.27,0,19,24656.69814
4007,56842.32,1,6,12551.24266
4008,112436.65,1,17,22725.49014
4009,80970.81,0,16,33562.7857
4010,101564.64,1,16,15024.79824
4011,62257.67,0,17,24793.49204
4012,21555.12,1,18,17493.5258
4013,60547.19,0,15,25033.2837
4014,43116.84,1,14,25728.51858
4015,23441.99,1,17,28535.20754
4016,67786.68,0,18,20276.07466
4017,95574.08,0,18,37869.37954
4018,54035.66,1,16,25852.43776
4019,51144.89,1,20,18579.8303
4020,43879.19,1,14,12717.00468
4021,36623.33,1,13,44536.87516
4022,78693.1,0,15,15308.04208
4023,110628.44,0,12,34719.90116
4024,76299.72,0,20,17340.6385
4025,71650.26,0,10,11051.33778
4026,57247.32,1,17,17353.51322
4027,52596.6,1,19,21648.84168
4028,63552.2,0,19,12124.76756
4029,86034.56,0,13,28250.35436
4030,28314.23,1,13,21298.00556
4031,73525.36,0,7,22097.84754
4032,92648.32,0,16,35711.2546
4033,69077.98,1,2,33334.25942
4034,72326.42,0,13,15242.05914
4035,9481.69,1,16,27218.76742
4036,31094.76,1,12,17644.80376
4037,3735.82,1,19,14447.04518
4038,80733.54,0,14,30365.02712
4039,90909.41,0,12,34626.55944
4040,69728.31,0,9,10312.65072
4041,96259.84,0,8,24677.61956
4042,73628.52,0,16,30801.15826
4043,33176.78,1,18,25273.07536
4044,75545.02,1,18,29930.50532
4045,51452.65,1,17,17461.339
4046,74702.99,0,9,8759.63762
4047,41648.07,1,14,16489.29764
4048,30015.24,1,20,35539.05522
4049,65540.57,0,5,24119.17858
4050,81471.47,1,8,26219.36728
4051,86433.43,0,16,16944.74086
4052,87941.98,0,18,17506.40052
4053,103587.64,0,11,18916.18236
4054,83226.86,0,14,26533.18858
4055,11689.9,1,20,14519.46548
4056,100927.88,1,14,20734.73656
4057,107875.98,1,8,18154.96454
4058,59378.4,1,19,23282.32178
4059,87215.02,0,19,22278.09362
4060,44704.96,0,20,9470.9659
4061,40615.3,1,11,27736.9749
4062,91492.55,0,17,20783.01676
4063,36414.67,1,10,19028.83616
4064,103135.4,1,5,31483.51842
4065,32427.37,1,20,20171.46756
4066,31840.42,1,19,14385.89026
4067,97019.65,1,14,21322.14566
4068,74667.21,1,14,23523.72278
4069,96036.53,0,20,28879.6063
4070,79223.58,0,12,31938.96164
4071,74443.97,0,14,43547.13106
4072,75450.55,0,14,31766.76226
4073,54004.01,1,6,21151.55562
4074,23575.74,1,12,16305.83288
4075,20743.88,1,16,12137.64228
4076,101046.85,1,3,43019.26754
4077,79771.99,0,13,28224.60492
4078,78285.08,0,17,24125.61594
4079,75140.63,1,3,42660.38472
4080,103299.37,1,1,18372.22544
4081,36232.3,1,17,32519.93338
4082,60258.08,0,14,30347.32438
4083,38008.59,1,15,10920.98124
4084,69965.47,1,16,15097.21854
4085,61899.34,0,17,30038.3311
4086,87438.12,1,12,23224.38554
4087,27338.55,1,19,25384.11982
4088,84499.43,0,16,13462.1291
4089,82410.9,1,12,19180.11412
4090,55444.46,1,12,13832.2773
4091,79519.79,0,12,17153.95506
4092,61223.54,0,15,26634.577
4093,23785.7,1,19,25776.79878
4094,40774.53,1,10,17528.93128
4095,30676.07,1,12,40283.38954
4096,52521.42,1,13,21286.74018
4097,34935.77,1,16,15380.462379999999
4098,83435.26,0,18,24610.02728
4099,113714.8,1,4,22817.22252
4100,53745.85,1,11,25509.64834
4101,66577.14,0,7,20358.151
4102,48189.06,1,12,27720.8815
4103,33963.61,1,7,14392.32762
4104,89482.54,0,12,13672.95264
4105,83037.9,1,14,18188.76068
4106,42500.37,0,2,27439.247
4107,27259.31,1,18,11699.9018
4108,114630.63,1,20,21462.15824
4109,50180.1,1,15,24795.10138
4110,72998.37,1,19,12132.81426
4111,96003.79,1,12,14559.69898
4112,94714.72,0,11,9816.974
4113,38818.41,1,14,18233.8222
4114,27149.96,1,10,33532.20824
4115,23222.74,1,20,13566.7362
4116,80294.83,1,18,13037.26334
4117,107449.07,1,4,24222.176339999998
4118,78322.13,0,12,9398.5456
4119,58265.11,1,18,26290.17824
4120,40517.6,1,5,21011.54304
4121,64925.84,0,11,27286.3597
4122,61092.81,0,19,11239.63056
4123,76073.13,0,18,15795.6721
4124,56907.25,1,20,21878.9773
4125,62599.36,1,10,21100.05674
4126,39535.27,1,19,17068.66004
4127,63732.29,0,17,19125.39656
4128,48691.42,1,15,24144.92802
4129,18505.85,1,19,39184.21032
4130,71815.18,0,16,26607.21822
4131,80770.04,1,15,19075.50702
4132,97749.07,0,17,24814.41346
4133,53434.29,1,13,28356.5708
4134,58220.73,0,11,36363.037299999996
4135,31394.73,1,11,11579.2013
4136,91947.03,0,16,21973.92836
4137,100623.34,1,13,18636.1572
4138,9188.77,1,19,28478.88064
4139,77223.38,0,20,13571.56422
4140,85182.81,1,15,21664.93508
4141,88523.94,1,10,15103.6559
4142,58701.54,1,5,16515.04708
4143,50689.32,1,20,21957.83496
4144,101625.27,1,3,13343.03794
4145,53197.62,0,15,14624.07258
4146,24934.16,1,19,33128.2639
4147,80156.03,1,16,10872.70104
4148,79948.35,1,15,17710.7867
